run_tag,iter,tokens,name,kind,lm_loss,ppl,delta_from_first
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,650,2726297600,openarchives,adapt,1.78455,5.956901,-1.20265
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,675,2831155200,openarchives,adapt,1.77645,5.908844,-1.21075
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,700,2936012800,openarchives,adapt,1.772842,5.887561,-1.21436
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,725,3040870400,openarchives,adapt,1.76751,5.856253,-1.21969
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,750,3145728000,openarchives,adapt,1.766797,5.852079,-1.2204
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,775,3250585600,openarchives,adapt,1.767165,5.854233,-1.22003
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,800,3355443200,openarchives,adapt,1.768234,5.860495,-1.21896
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,825,3460300800,openarchives,adapt,1.753904,5.777114,-1.23329
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,850,3565158400,openarchives,adapt,1.752869,5.771134,-1.23433
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,875,3670016000,openarchives,adapt,1.749012,5.748921,-1.23819
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,900,3774873600,openarchives,adapt,1.746862,5.736575,-1.24034
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,925,3879731200,openarchives,adapt,1.742174,5.709744,-1.24502
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,950,3984588800,openarchives,adapt,1.739308,5.693404,-1.24789
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,975,4089446400,openarchives,adapt,1.737856,5.685143,-1.24934
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1000,4194304000,openarchives,adapt,1.741059,5.703378,-1.24614
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1025,4299161600,openarchives,adapt,1.739,5.691651,-1.2482
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1050,4404019200,openarchives,adapt,1.735645,5.672584,-1.25155
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1075,4508876800,openarchives,adapt,1.734061,5.663604,-1.25314
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1100,4613734400,openarchives,adapt,1.731155,5.647173,-1.25604
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1125,4718592000,openarchives,adapt,1.725618,5.615991,-1.26158
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1150,4823449600,openarchives,adapt,1.724686,5.610759,-1.26251
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1175,4928307200,openarchives,adapt,1.722715,5.599711,-1.26448
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1200,5033164800,openarchives,adapt,1.726147,5.618965,-1.26105
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1225,5138022400,openarchives,adapt,1.72583,5.617182,-1.26137
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1250,5242880000,openarchives,adapt,1.718861,5.578171,-1.26834
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1275,5347737600,openarchives,adapt,1.715541,5.559682,-1.27166
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1300,5452595200,openarchives,adapt,1.716638,5.565787,-1.27056
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1325,5557452800,openarchives,adapt,1.718063,5.57372,-1.26913
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1350,5662310400,openarchives,adapt,1.71594,5.561903,-1.27126
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1375,5767168000,openarchives,adapt,1.714186,5.552154,-1.27301
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1400,5872025600,openarchives,adapt,1.710114,5.529594,-1.27708
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1425,5976883200,openarchives,adapt,1.707386,5.51453,-1.27981
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1450,6081740800,openarchives,adapt,1.70823,5.519183,-1.27897
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1475,6186598400,openarchives,adapt,1.707926,5.517508,-1.27927
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1500,6291456000,openarchives,adapt,1.70454,5.498858,-1.28266
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1525,6396313600,openarchives,adapt,1.703815,5.494871,-1.28338
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1550,6501171200,openarchives,adapt,1.70342,5.492699,-1.28378
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1575,6606028800,openarchives,adapt,1.703245,5.491739,-1.28395
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1600,6710886400,openarchives,adapt,1.700728,5.477934,-1.28647
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1625,6815744000,openarchives,adapt,1.701084,5.479882,-1.28611
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1650,6920601600,openarchives,adapt,1.697933,5.462642,-1.28926
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1675,7025459200,openarchives,adapt,1.702306,5.486587,-1.28489
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1700,7130316800,openarchives,adapt,1.695515,5.449451,-1.29168
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1725,7235174400,openarchives,adapt,1.714543,5.554138,-1.27265
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1750,7340032000,openarchives,adapt,1.695979,5.451981,-1.29122
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1775,7444889600,openarchives,adapt,1.694902,5.44611,-1.2923
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1800,7549747200,openarchives,adapt,1.692464,5.432848,-1.29473
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1825,7654604800,openarchives,adapt,1.690651,5.423012,-1.29655
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1850,7759462400,openarchives,adapt,1.69024,5.42078,-1.29696
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1875,7864320000,openarchives,adapt,1.690919,5.424462,-1.29628
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1900,7969177600,openarchives,adapt,1.686489,5.400489,-1.30071
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1925,8074035200,openarchives,adapt,1.686566,5.400901,-1.30063
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1950,8178892800,openarchives,adapt,1.685364,5.394413,-1.30183
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1975,8283750400,openarchives,adapt,1.684036,5.387255,-1.30316
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2000,8388608000,openarchives,adapt,1.685975,5.397713,-1.30122
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2025,8493465600,openarchives,adapt,1.681973,5.376155,-1.30522
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2050,8598323200,openarchives,adapt,1.682544,5.379225,-1.30465
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2075,8703180800,openarchives,adapt,1.681743,5.374918,-1.30545
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2100,8808038400,openarchives,adapt,1.68144,5.37329,-1.30576
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2125,8912896000,openarchives,adapt,1.680464,5.368045,-1.30673
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2150,9017753600,openarchives,adapt,1.678936,5.359853,-1.30826
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2175,9122611200,openarchives,adapt,1.677187,5.350485,-1.31001
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2200,9227468800,openarchives,adapt,1.677462,5.351957,-1.30974
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2225,9332326400,openarchives,adapt,1.675146,5.339576,-1.31205
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2250,9437184000,openarchives,adapt,1.67435,5.335324,-1.31285
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2275,9542041600,openarchives,adapt,1.629638,5.102028,-1.35756
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2300,9646899200,openarchives,adapt,1.603312,4.969467,-1.38389
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2325,9751756800,openarchives,adapt,1.590967,4.908495,-1.39623
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2350,9856614400,openarchives,adapt,1.586216,4.885229,-1.40098
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2375,9961472000,openarchives,adapt,1.576536,4.838168,-1.41066
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2400,10066329600,openarchives,adapt,1.568097,4.797508,-1.4191
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2425,10171187200,openarchives,adapt,1.56977,4.805543,-1.41743
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2450,10276044800,openarchives,adapt,1.564055,4.778157,-1.42314
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2475,10380902400,openarchives,adapt,1.556977,4.744455,-1.43022
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2500,10485760000,openarchives,adapt,1.556158,4.740572,-1.43104
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2525,10590617600,openarchives,adapt,1.549798,4.71052,-1.4374
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2550,10695475200,openarchives,adapt,1.553624,4.728576,-1.43357
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2575,10800332800,openarchives,adapt,1.547468,4.699557,-1.43973
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2600,10905190400,openarchives,adapt,1.538694,4.658502,-1.4485
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2625,11010048000,openarchives,adapt,1.536633,4.648911,-1.45056
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2650,11114905600,openarchives,adapt,1.537328,4.652142,-1.44987
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2675,11219763200,openarchives,adapt,1.533275,4.633326,-1.45392
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2700,11324620800,openarchives,adapt,1.529893,4.617684,-1.4573
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2725,11429478400,openarchives,adapt,1.52785,4.608257,-1.45935
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2750,11534336000,openarchives,adapt,1.527568,4.606958,-1.45963
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2775,11639193600,openarchives,adapt,1.525205,4.596088,-1.46199
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2800,11744051200,openarchives,adapt,1.523742,4.589366,-1.46346
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2825,11848908800,openarchives,adapt,1.522061,4.581657,-1.46514
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2850,11953766400,openarchives,adapt,1.520678,4.575326,-1.46652
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2875,12058624000,openarchives,adapt,1.519243,4.568765,-1.46795
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2900,12163481600,openarchives,adapt,1.517497,4.560797,-1.4697
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2925,12268339200,openarchives,adapt,1.516991,4.55849,-1.47021
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2950,12373196800,openarchives,adapt,1.515754,4.552854,-1.47144
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2975,12478054400,openarchives,adapt,1.515569,4.552013,-1.47163
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3000,12582912000,openarchives,adapt,1.513901,4.544423,-1.4733
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3025,12687769600,openarchives,adapt,1.512608,4.538553,-1.47459
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3050,12792627200,openarchives,adapt,1.512216,4.536771,-1.47498
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3075,12897484800,openarchives,adapt,1.512166,4.536545,-1.47503
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3100,13002342400,openarchives,adapt,1.510671,4.52977,-1.47653
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3125,13107200000,openarchives,adapt,1.510291,4.528049,-1.47691
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3150,13212057600,openarchives,adapt,1.50949,4.524421,-1.47771
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3175,13316915200,openarchives,adapt,1.509119,4.522745,-1.47808
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,3200,13421772800,openarchives,adapt,1.508733,4.520999,-1.47846
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,25,104857600,ru,forget,1.645723,5.184758,0.0
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,50,209715200,ru,forget,1.612154,5.013599,-0.03357
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,75,314572800,ru,forget,1.581434,4.861922,-0.06429
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,100,419430400,ru,forget,1.569028,4.80198,-0.07669
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,125,524288000,ru,forget,1.562256,4.769569,-0.08347
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,150,629145600,ru,forget,1.558755,4.7529,-0.08697
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,175,734003200,ru,forget,1.556371,4.741584,-0.08935
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,200,838860800,ru,forget,1.556504,4.742215,-0.08922
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,225,943718400,ru,forget,1.553964,4.730184,-0.09176
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,250,1048576000,ru,forget,1.553649,4.728692,-0.09207
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,275,1153433600,ru,forget,1.552232,4.721999,-0.09349
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,300,1258291200,ru,forget,1.551686,4.719419,-0.09404
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,325,1363148800,ru,forget,1.550991,4.716141,-0.09473
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,350,1468006400,ru,forget,1.556747,4.743364,-0.08898
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,375,1572864000,ru,forget,1.552839,4.724864,-0.09288
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,400,1677721600,ru,forget,1.552702,4.724219,-0.09302
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,425,1782579200,ru,forget,1.552491,4.723221,-0.09323
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,450,1887436800,ru,forget,1.553506,4.728019,-0.09222
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,475,1992294400,ru,forget,1.553097,4.726086,-0.09263
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,500,2097152000,ru,forget,1.553908,4.729917,-0.09181
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,525,2202009600,ru,forget,1.552734,4.724368,-0.09299
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,550,2306867200,ru,forget,1.55207,4.721233,-0.09365
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,575,2411724800,ru,forget,1.551942,4.720629,-0.09378
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,600,2516582400,ru,forget,1.553165,4.726407,-0.09256
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,625,2621440000,ru,forget,1.552395,4.722767,-0.09333
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,650,2726297600,ru,forget,1.554541,4.732912,-0.09118
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,675,2831155200,ru,forget,1.552908,4.725193,-0.09282
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,700,2936012800,ru,forget,1.552576,4.723623,-0.09315
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,725,3040870400,ru,forget,1.554178,4.731195,-0.09154
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,750,3145728000,ru,forget,1.5537,4.728934,-0.09202
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,775,3250585600,ru,forget,1.554696,4.733645,-0.09103
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,800,3355443200,ru,forget,1.555284,4.73643,-0.09044
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,825,3460300800,ru,forget,1.553141,4.726291,-0.09258
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,850,3565158400,ru,forget,1.554887,4.734551,-0.09084
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,875,3670016000,ru,forget,1.554026,4.730479,-0.0917
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,900,3774873600,ru,forget,1.554604,4.733211,-0.09112
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,925,3879731200,ru,forget,1.553606,4.728491,-0.09212
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,950,3984588800,ru,forget,1.554065,4.73066,-0.09166
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,975,4089446400,ru,forget,1.553857,4.729677,-0.09187
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1000,4194304000,ru,forget,1.555488,4.737397,-0.09024
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1025,4299161600,ru,forget,1.556287,4.741186,-0.08944
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1050,4404019200,ru,forget,1.556523,4.742302,-0.0892
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1075,4508876800,ru,forget,1.55617,4.740631,-0.08955
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1100,4613734400,ru,forget,1.557409,4.746506,-0.08831
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1125,4718592000,ru,forget,1.554036,4.730524,-0.09169
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1150,4823449600,ru,forget,1.554845,4.734355,-0.09088
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1175,4928307200,ru,forget,1.554444,4.732453,-0.09128
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1200,5033164800,ru,forget,1.556352,4.741495,-0.08937
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1225,5138022400,ru,forget,1.556327,4.741376,-0.0894
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1250,5242880000,ru,forget,1.557051,4.744807,-0.08867
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1275,5347737600,ru,forget,1.555104,4.735581,-0.09062
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1300,5452595200,ru,forget,1.556133,4.740452,-0.08959
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1325,5557452800,ru,forget,1.557152,4.745289,-0.08857
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1350,5662310400,ru,forget,1.556499,4.742191,-0.08922
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1375,5767168000,ru,forget,1.556991,4.744526,-0.08873
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1400,5872025600,ru,forget,1.555781,4.738786,-0.08994
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1425,5976883200,ru,forget,1.556236,4.740941,-0.08949
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1450,6081740800,ru,forget,1.556526,4.74232,-0.0892
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1475,6186598400,ru,forget,1.557255,4.745775,-0.08847
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1500,6291456000,ru,forget,1.556253,4.741024,-0.08947
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1525,6396313600,ru,forget,1.557436,4.746635,-0.08829
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1550,6501171200,ru,forget,1.55688,4.743995,-0.08884
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1575,6606028800,ru,forget,1.557744,4.748098,-0.08798
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1600,6710886400,ru,forget,1.557882,4.748753,-0.08784
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1625,6815744000,ru,forget,1.557881,4.748748,-0.08784
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1650,6920601600,ru,forget,1.558815,4.753187,-0.08691
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1675,7025459200,ru,forget,1.558679,4.752538,-0.08704
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1700,7130316800,ru,forget,1.557688,4.747832,-0.08804
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1725,7235174400,ru,forget,1.562115,4.768898,-0.08361
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1750,7340032000,ru,forget,1.558966,4.753902,-0.08676
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1775,7444889600,ru,forget,1.559269,4.755345,-0.08645
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1800,7549747200,ru,forget,1.558636,4.752334,-0.08709
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1825,7654604800,ru,forget,1.558697,4.752624,-0.08703
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1850,7759462400,ru,forget,1.558637,4.752341,-0.08709
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1875,7864320000,ru,forget,1.55965,4.757157,-0.08607
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1900,7969177600,ru,forget,1.558852,4.753363,-0.08687
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1925,8074035200,ru,forget,1.559416,4.756044,-0.08631
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1950,8178892800,ru,forget,1.559752,4.757643,-0.08597
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,1975,8283750400,ru,forget,1.558887,4.753529,-0.08684
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2000,8388608000,ru,forget,1.559454,4.756224,-0.08627
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2025,8493465600,ru,forget,1.559073,4.754414,-0.08665
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2050,8598323200,ru,forget,1.559766,4.757707,-0.08596
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2075,8703180800,ru,forget,1.559811,4.757921,-0.08591
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2100,8808038400,ru,forget,1.560183,4.759694,-0.08554
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2125,8912896000,ru,forget,1.560714,4.762219,-0.08501
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2150,9017753600,ru,forget,1.56041,4.760774,-0.08531
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2175,9122611200,ru,forget,1.560068,4.759146,-0.08566
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2200,9227468800,ru,forget,1.561204,4.764554,-0.08452
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2225,9332326400,ru,forget,1.561065,4.763891,-0.08466
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2250,9437184000,ru,forget,1.560243,4.759977,-0.08548
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2275,9542041600,ru,forget,1.563947,4.777641,-0.08178
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2300,9646899200,ru,forget,1.562695,4.771664,-0.08303
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2325,9751756800,ru,forget,1.561966,4.768185,-0.08376
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2350,9856614400,ru,forget,1.562583,4.771128,-0.08314
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2375,9961472000,ru,forget,1.561954,4.768127,-0.08377
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2400,10066329600,ru,forget,1.561447,4.76571,-0.08428
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2425,10171187200,ru,forget,1.563568,4.775832,-0.08215
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2450,10276044800,ru,forget,1.562347,4.770001,-0.08338
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2475,10380902400,ru,forget,1.562106,4.768852,-0.08362
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2500,10485760000,ru,forget,1.563281,4.77446,-0.08244
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2525,10590617600,ru,forget,1.562331,4.769929,-0.08339
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2550,10695475200,ru,forget,1.563902,4.777427,-0.08182
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2575,10800332800,ru,forget,1.563214,4.774143,-0.08251
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2600,10905190400,ru,forget,1.561689,4.766867,-0.08403
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2625,11010048000,ru,forget,1.561136,4.76423,-0.08459
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2650,11114905600,ru,forget,1.561581,4.766351,-0.08414
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2675,11219763200,ru,forget,1.560916,4.763183,-0.08481
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2700,11324620800,ru,forget,1.5603,4.760247,-0.08542
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2725,11429478400,ru,forget,1.5599,4.758343,-0.08582
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2750,11534336000,ru,forget,1.560093,4.759262,-0.08563
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2775,11639193600,ru,forget,1.560302,4.76026,-0.08542
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2800,11744051200,ru,forget,1.559917,4.758424,-0.08581
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2825,11848908800,ru,forget,1.559488,4.756387,-0.08624
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2850,11953766400,ru,forget,1.559558,4.756719,-0.08617
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2875,12058624000,ru,forget,1.559211,4.755069,-0.08651
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2900,12163481600,ru,forget,1.558963,4.753889,-0.08676
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2925,12268339200,ru,forget,1.559068,4.75439,-0.08666
curr_td_f20_g1_lr5.5e-5_a0_20260613T090652Z,2950,12373196800,ru,forget,1.558448,4.751439,-0.08727
