rating,reason,subject,example_id,url,question_head,correct_answer_head,matched_surface
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2799,http://testdriver.gr/peiforthgo.php,"Κατά τη χρήση ψηφιακού ταχογράφου, η ιδιόχειρη καταγραφή στοιχείων είναι απαραίτητη σε περίπτωση:",Δυσλειτουργίας κάποιου οργάνου.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,http://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,https://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,https://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,http://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,https://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,https://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,http://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,https://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2802,https://testdriver.gr/autokinhto-etoima.php?id=24,Πλησιάζετε μία διασταύρωση που δεν έχει σήμανση. Η ορατότητα και στις δύο πλευρές εμποδίζεται από σταθμευμένα αυτοκίνητα,Εισέρχεστε προσεκτικά στη διασταύρωση.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2810,http://testdriver.gr/autokinhto-etoima.php?id=21,Μία κακή ζυγοστάθμιση:,Προκαλεί ταλαντώσεις στο τιμόνι και φθείρει πρόωρα τα ελαστικά.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2814,https://testdriver.gr/autokinhto-etoima.php?id=16,"Σε μία οδό ταχείας κυκλοφορίας, η ανώτατη επιτρεπόμενη ταχύτητα για τα επιβατηγά αυτοκίνητα και τις μοτοσυκλέτες άνω των",110 km/h.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2814,https://testdriver.gr/autokinhto-etoima.php?id=16,"Σε μία οδό ταχείας κυκλοφορίας, η ανώτατη επιτρεπόμενη ταχύτητα για τα επιβατηγά αυτοκίνητα και τις μοτοσυκλέτες άνω των",110 km/h.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2814,https://testdriver.gr/autokinhto-etoima.php?id=16,"Σε μία οδό ταχείας κυκλοφορίας, η ανώτατη επιτρεπόμενη ταχύτητα για τα επιβατηγά αυτοκίνητα και τις μοτοσυκλέτες άνω των",110 km/h.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2814,https://testdriver.gr/autokinhto-etoima.php?id=16,"Σε μία οδό ταχείας κυκλοφορίας, η ανώτατη επιτρεπόμενη ταχύτητα για τα επιβατηγά αυτοκίνητα και τις μοτοσυκλέτες άνω των",110 km/h.,question_correct_answer
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2817,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Η καταγγελία της σύμβασης εργασίας του μισθωτού είναι έγκυρη:,Όταν γίνει εγγράφως και καταβληθεί η νόμιμη αποζημίωση,eval_prompt
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2823,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Από την ασφαλιστική σχέση προκύπτει υποχρέωση για τον εργοδότη:,Καταβολής των ασφαλιστικών εισφορών,eval_prompt
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2823,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Από την ασφαλιστική σχέση προκύπτει υποχρέωση για τον εργοδότη:,Καταβολής των ασφαλιστικών εισφορών,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2831,http://testdriver.gr/ru/peiforthgo.php,Η ισχύς και η ροπή στρέψης διαφοροποιούνται σημαντικά σε συνάρτηση με:,Την επιτάχυνση και τον αριθμό των στροφών.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2834,http://www.testdriver.gr/autokinhto-etoima.php?id=13,"Η πρόσφυση σε ένα βρεγμένο οδόστρωμα μειώνεται σε σχέση με το στεγνό, κατά:",50%.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2834,http://www.testdriver.gr/autokinhto-etoima.php?id=13,"Η πρόσφυση σε ένα βρεγμένο οδόστρωμα μειώνεται σε σχέση με το στεγνό, κατά:",50%.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2834,http://www.testdriver.gr/autokinhto-etoima.php?id=13,"Η πρόσφυση σε ένα βρεγμένο οδόστρωμα μειώνεται σε σχέση με το στεγνό, κατά:",50%.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2837,http://testdriver.gr/autokinhto-etoima.php?id=21,Όταν περιμένετε να ανάψει το πράσινο φως του σηματοδότη:,Έχετε το μοχλό ταχυτήτων στη «νεκρά» και πιέζετε τον ποδομοχλό της πέδης (φρένο).,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2837,http://testdriver.gr/autokinhto-etoima.php?id=21,Όταν περιμένετε να ανάψει το πράσινο φως του σηματοδότη:,Έχετε το μοχλό ταχυτήτων στη «νεκρά» και πιέζετε τον ποδομοχλό της πέδης (φρένο).,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2837,http://testdriver.gr/autokinhtooles-organa.php,Όταν περιμένετε να ανάψει το πράσινο φως του σηματοδότη:,Έχετε το μοχλό ταχυτήτων στη «νεκρά» και πιέζετε τον ποδομοχλό της πέδης (φρένο).,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2837,http://testdriver.gr/autokinhto-etoima.php?id=21,Όταν περιμένετε να ανάψει το πράσινο φως του σηματοδότη:,Έχετε το μοχλό ταχυτήτων στη «νεκρά» και πιέζετε τον ποδομοχλό της πέδης (φρένο).,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2837,http://testdriver.gr/autokinhto-etoima.php?id=21,Όταν περιμένετε να ανάψει το πράσινο φως του σηματοδότη:,Έχετε το μοχλό ταχυτήτων στη «νεκρά» και πιέζετε τον ποδομοχλό της πέδης (φρένο).,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,http://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,https://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,http://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,https://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,question
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2841,http://docplayer.gr/30443551-Simansi-otan-se-periohes-ergon-ston-aytokinitodromo-i-orizontia-simansi-symperilamvanei-aspres-kai-kitrines-grammes-taytohrona-seveste.html,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,http://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,https://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,http://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2841,https://testdriver.gr/autokinhto-etoima.php?id=9,Το μισό ενός οδοστρώματος είναι κλεισμένο εξαιτίας ενός εργοταξίου. Στο εργοτάξιο φθάνουν συγχρόνως και από αντίθετες κα,Το όχημα που κινείται στη λωρίδα που βρίσκεται το εμπόδιο.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2842,http://testdriver.gr/ru/peiforthgo.php,Οι διμερείς άδειες,χρησιμοποιούνται για διεθνείς μεταφορές μεταξύ μη κοινοτικών χωρών ή μεταξύ μιας κοινοτικής και μιας τρίτης (εκτός ΕΕ) χ,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2842,http://testdriver.gr/ru/peiforthgo.php,Οι διμερείς άδειες,χρησιμοποιούνται για διεθνείς μεταφορές μεταξύ μη κοινοτικών χωρών ή μεταξύ μιας κοινοτικής και μιας τρίτης (εκτός ΕΕ) χ,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2842,http://testdriver.gr/ru/peiforthgo.php,Οι διμερείς άδειες,χρησιμοποιούνται για διεθνείς μεταφορές μεταξύ μη κοινοτικών χωρών ή μεταξύ μιας κοινοτικής και μιας τρίτης (εκτός ΕΕ) χ,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2846,http://www.testdriver.gr/autokinhto-etoima.php?id=11,Ταξιδεύετε σε στεγνό δρόμο με ένα καλοσυντηρημένο όχημα με ταχύτητα 90 χλμ/ώρα. Είστε σε επαγρύπνηση και χρειάζεται να φ,81m.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2846,http://www.testdriver.gr/autokinhto-etoima.php?id=11,Ταξιδεύετε σε στεγνό δρόμο με ένα καλοσυντηρημένο όχημα με ταχύτητα 90 χλμ/ώρα. Είστε σε επαγρύπνηση και χρειάζεται να φ,81m.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2846,http://www.testdriver.gr/autokinhto-etoima.php?id=11,Ταξιδεύετε σε στεγνό δρόμο με ένα καλοσυντηρημένο όχημα με ταχύτητα 90 χλμ/ώρα. Είστε σε επαγρύπνηση και χρειάζεται να φ,81m.,question_correct_answer
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2850,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Λόγοι λύσης της σύμβασης εξαρτημένης εργασίας είναι:,"Ο θάνατος του εργαζομένου, η οικειοθελής αποχώρηση του εργαζομένου, η καταγγελία της σύμβασης και η πάροδος του συμφωνημ",eval_prompt
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2850,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Λόγοι λύσης της σύμβασης εξαρτημένης εργασίας είναι:,"Ο θάνατος του εργαζομένου, η οικειοθελής αποχώρηση του εργαζομένου, η καταγγελία της σύμβασης και η πάροδος του συμφωνημ",question_correct_answer
1,OTHER_GENERIC,Driving Rules,greekmmlu:2853,https://www.mybites.gr/quiz-ellada/test-poso-kala-gnwrizeis-ton-kwdika-odikhs-kykloforias,Σε ποιο λόγο μπορεί να οφείλεται η δυσκολία του χειρισμού του τιμονιού όταν το αυτοκίνητο κινείται;,Σε χαμηλή πίεση του αέρα των ελαστικών.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2853,https://www.testdriver.gr/autokinhto-etoima.php?id=23,Σε ποιο λόγο μπορεί να οφείλεται η δυσκολία του χειρισμού του τιμονιού όταν το αυτοκίνητο κινείται;,Σε χαμηλή πίεση του αέρα των ελαστικών.,question
1,OTHER_GENERIC,Driving Rules,greekmmlu:2853,https://www.mybites.gr/quiz-ellada/test-poso-kala-gnwrizeis-ton-kwdika-odikhs-kykloforias,Σε ποιο λόγο μπορεί να οφείλεται η δυσκολία του χειρισμού του τιμονιού όταν το αυτοκίνητο κινείται;,Σε χαμηλή πίεση του αέρα των ελαστικών.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2853,https://www.testdriver.gr/autokinhto-etoima.php?id=23,Σε ποιο λόγο μπορεί να οφείλεται η δυσκολία του χειρισμού του τιμονιού όταν το αυτοκίνητο κινείται;,Σε χαμηλή πίεση του αέρα των ελαστικών.,question_all_choices
1,OTHER_GENERIC,Driving Rules,greekmmlu:2853,https://www.mybites.gr/quiz-ellada/test-poso-kala-gnwrizeis-ton-kwdika-odikhs-kykloforias,Σε ποιο λόγο μπορεί να οφείλεται η δυσκολία του χειρισμού του τιμονιού όταν το αυτοκίνητο κινείται;,Σε χαμηλή πίεση του αέρα των ελαστικών.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2853,https://www.testdriver.gr/autokinhto-etoima.php?id=23,Σε ποιο λόγο μπορεί να οφείλεται η δυσκολία του χειρισμού του τιμονιού όταν το αυτοκίνητο κινείται;,Σε χαμηλή πίεση του αέρα των ελαστικών.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2859,http://testdriver.gr/peileoforeio.php,Ορισμένα οχήματα εξαιρούνται από τον ευρωπαϊκό κανονισμό 561/2006 σχετικά με το ωράριο εργασίας. Μεταξύ αυτών είναι τα ο,Που μεταφέρουν επιβάτες σε τακτικά δρομολόγια όταν το μήκος της διαδρομής δεν υπερβαίνει τα 50 km.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2859,http://testdriver.gr/peileoforeio.php,Ορισμένα οχήματα εξαιρούνται από τον ευρωπαϊκό κανονισμό 561/2006 σχετικά με το ωράριο εργασίας. Μεταξύ αυτών είναι τα ο,Που μεταφέρουν επιβάτες σε τακτικά δρομολόγια όταν το μήκος της διαδρομής δεν υπερβαίνει τα 50 km.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2859,http://testdriver.gr/peileoforeio.php,Ορισμένα οχήματα εξαιρούνται από τον ευρωπαϊκό κανονισμό 561/2006 σχετικά με το ωράριο εργασίας. Μεταξύ αυτών είναι τα ο,Που μεταφέρουν επιβάτες σε τακτικά δρομολόγια όταν το μήκος της διαδρομής δεν υπερβαίνει τα 50 km.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2865,http://testdriver.gr/peiforthgo.php,"Η οδική εμπορευματική μεταφορά παρουσιάζει σημαντικά πλεονεκτήματα σε σχέση με τα άλλα μέσα, όπως:","μεταφορά από «πόρτα σε πόρτα», συμβατότητα υποδομών",question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2865,http://testdriver.gr/peiforthgo.php,"Η οδική εμπορευματική μεταφορά παρουσιάζει σημαντικά πλεονεκτήματα σε σχέση με τα άλλα μέσα, όπως:","μεταφορά από «πόρτα σε πόρτα», συμβατότητα υποδομών",question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2874,http://testdriver.gr/peileoforeio.php,"Μεταξύ των απαιτούμενων πληροφοριακών στοιχείων των επιβατών, που πρέπει να μεταβιβάζουν οι μεταφορείς στις Αρμόδιες Αρχ",Η οικογενειακή κατάσταση.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2874,http://testdriver.gr/peileoforeio.php,"Μεταξύ των απαιτούμενων πληροφοριακών στοιχείων των επιβατών, που πρέπει να μεταβιβάζουν οι μεταφορείς στις Αρμόδιες Αρχ",Η οικογενειακή κατάσταση.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2874,http://testdriver.gr/peileoforeio.php,"Μεταξύ των απαιτούμενων πληροφοριακών στοιχείων των επιβατών, που πρέπει να μεταβιβάζουν οι μεταφορείς στις Αρμόδιες Αρχ",Η οικογενειακή κατάσταση.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2874,http://testdriver.gr/peileoforeio.php,"Μεταξύ των απαιτούμενων πληροφοριακών στοιχείων των επιβατών, που πρέπει να μεταβιβάζουν οι μεταφορείς στις Αρμόδιες Αρχ",Η οικογενειακή κατάσταση.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2879,https://testdriver.gr/autokinhto-etoima.php?id=1,Σε διασταύρωση όπου ο σηματοδότης της πορείας σας δείχνει πράσινο φως και άλλο όχημα ή πεζός κινείται ακόμη από προηγούμ,Να παραχωρήσετε προτεραιότητα.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2879,https://testdriver.gr/autokinhto-etoima.php?id=1,Σε διασταύρωση όπου ο σηματοδότης της πορείας σας δείχνει πράσινο φως και άλλο όχημα ή πεζός κινείται ακόμη από προηγούμ,Να παραχωρήσετε προτεραιότητα.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2879,https://testdriver.gr/autokinhto-etoima.php?id=1,Σε διασταύρωση όπου ο σηματοδότης της πορείας σας δείχνει πράσινο φως και άλλο όχημα ή πεζός κινείται ακόμη από προηγούμ,Να παραχωρήσετε προτεραιότητα.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2879,https://testdriver.gr/autokinhto-etoima.php?id=1,Σε διασταύρωση όπου ο σηματοδότης της πορείας σας δείχνει πράσινο φως και άλλο όχημα ή πεζός κινείται ακόμη από προηγούμ,Να παραχωρήσετε προτεραιότητα.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2883,http://testdriver.gr/ru/peiforthgo.php,Κάποια από τα κατεξοχήν φορτία που μεταφέρονται με πλοία είναι:,"το πετρέλαιο, τα δημητριακά, τα μεταλλεύματα σιδήρου",question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2883,http://testdriver.gr/peiforthgo.php,Κάποια από τα κατεξοχήν φορτία που μεταφέρονται με πλοία είναι:,"το πετρέλαιο, τα δημητριακά, τα μεταλλεύματα σιδήρου",question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2884,http://testdriver.gr/ru/peiforthgo.php,"Εντός ενός οχήματος, η εργονομία επιτελεί ιδιαίτερα σημαντικό ρόλο:",Στη διευκόλυνση της οδήγησης και στην ασφάλεια.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2884,http://testdriver.gr/ru/peiforthgo.php,"Εντός ενός οχήματος, η εργονομία επιτελεί ιδιαίτερα σημαντικό ρόλο:",Στη διευκόλυνση της οδήγησης και στην ασφάλεια.,question_correct_answer
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2885,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Πώς φορολογείται ο μεμονωμένος μεταφορέας;,Τεκμαρτά και προκαταβλητέα σε δύο δόσεις με την έναρξη του ημερολογιακού έτους,eval_prompt
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2889,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Η δημοσιότητα της Ε.Π.Ε. πραγματοποιείται με:,καταχώρηση αντιγράφου του καταστατικού στο μητρώο Ε.Π.Ε. που τηρείται στη γραμματεία του πρωτοδικείου της έδρας της εται,eval_prompt
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2889,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Η δημοσιότητα της Ε.Π.Ε. πραγματοποιείται με:,καταχώρηση αντιγράφου του καταστατικού στο μητρώο Ε.Π.Ε. που τηρείται στη γραμματεία του πρωτοδικείου της έδρας της εται,question_all_choices
5,STUDY_GUIDE_HOST,Driving Rules,greekmmlu:2889,http://docplayer.gr/1200098-D-symfonia-eggrafi-i-proforiki-metaxy-dyo-toylahiston-prosopon-apo-tin.html,Η δημοσιότητα της Ε.Π.Ε. πραγματοποιείται με:,καταχώρηση αντιγράφου του καταστατικού στο μητρώο Ε.Π.Ε. που τηρείται στη γραμματεία του πρωτοδικείου της έδρας της εται,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2894,https://testdriver.gr/autokinhto-etoima.php?id=16,Η κατάσταση της υγείας σας είναι τέτοια που σας υποχρεώνει να παίρνετε φάρμακα που μπορεί να επηρεάζουν την οδήγησή σας.,Το γιατρό σας.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2894,https://testdriver.gr/autokinhto-etoima.php?id=16,Η κατάσταση της υγείας σας είναι τέτοια που σας υποχρεώνει να παίρνετε φάρμακα που μπορεί να επηρεάζουν την οδήγησή σας.,Το γιατρό σας.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2894,https://testdriver.gr/autokinhto-etoima.php?id=16,Η κατάσταση της υγείας σας είναι τέτοια που σας υποχρεώνει να παίρνετε φάρμακα που μπορεί να επηρεάζουν την οδήγησή σας.,Το γιατρό σας.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2894,https://testdriver.gr/autokinhto-etoima.php?id=16,Η κατάσταση της υγείας σας είναι τέτοια που σας υποχρεώνει να παίρνετε φάρμακα που μπορεί να επηρεάζουν την οδήγησή σας.,Το γιατρό σας.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2897,http://testdriver.gr/ru/peiforthgo.php,"Κατά την κίνηση σε ανωφέρεια, η επίδραση της δύναμης της βαρύτητας - σε σχέση με την επίδρασή της σε επίπεδη επιφάνεια -",Απαίτηση για μικρότερη δύναμη πέδησης για έλεγχο του οχήματος.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2897,http://testdriver.gr/ru/peiforthgo.php,"Κατά την κίνηση σε ανωφέρεια, η επίδραση της δύναμης της βαρύτητας - σε σχέση με την επίδρασή της σε επίπεδη επιφάνεια -",Απαίτηση για μικρότερη δύναμη πέδησης για έλεγχο του οχήματος.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2897,http://testdriver.gr/ru/peiforthgo.php,"Κατά την κίνηση σε ανωφέρεια, η επίδραση της δύναμης της βαρύτητας - σε σχέση με την επίδρασή της σε επίπεδη επιφάνεια -",Απαίτηση για μικρότερη δύναμη πέδησης για έλεγχο του οχήματος.,question_all_choices
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2897,http://testdriver.gr/ru/peiforthgo.php,"Κατά την κίνηση σε ανωφέρεια, η επίδραση της δύναμης της βαρύτητας - σε σχέση με την επίδρασή της σε επίπεδη επιφάνεια -",Απαίτηση για μικρότερη δύναμη πέδησης για έλεγχο του οχήματος.,question_correct_answer
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2903,http://www.testdriver.gr/autokinhto-etoima.php?id=11,Σε τι πρέπει να υπολογίζει ο οδηγός ενός οχήματος που ακολουθεί ένα βαρύ όχημα το οποίο θέλει να στρίψει δεξιά σε έναν δ,Το βαρύ όχημα πριν στρίψει θα μετακινηθεί στο αριστερό μέρος του δρόμου.,eval_prompt
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2903,http://www.testdriver.gr/autokinhto-etoima.php?id=11,Σε τι πρέπει να υπολογίζει ο οδηγός ενός οχήματος που ακολουθεί ένα βαρύ όχημα το οποίο θέλει να στρίψει δεξιά σε έναν δ,Το βαρύ όχημα πριν στρίψει θα μετακινηθεί στο αριστερό μέρος του δρόμου.,question
5,EVAL_REHEARSAL_SITE,Driving Rules,greekmmlu:2903,http://www.testdriver.gr/autokinhto-etoima.php?id=11,Σε τι πρέπει να υπολογίζει ο οδηγός ενός οχήματος που ακολουθεί ένα βαρύ όχημα το οποίο θέλει να στρίψει δεξιά σε έναν δ,Το βαρύ όχημα πριν στρίψει θα μετακινηθεί στο αριστερό μέρος του δρόμου.,question_all_choices
